,id,popularity,explicit,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,genre
3003,6tB0TBs2ByileAbUFJt5zK,40,False,197333,0.332,0.879,2,-4.71,1,0.0383,0.025,4.22e-06,0.0903,0.561,154.498,4,"['folk rock italiano', 'italian adult pop']"
3004,3r0mb1tzAcCNoA8YRXuIhZ,54,True,198365,0.582,0.817,0,-6.475,1,0.0399,0.0017,0.0158,0.575,0.622,155.124,4,"['modern alternative rock', 'modern rock', 'rock']"
3005,3PH1p9iaXLUjs0BPjbWpZb,53,True,173892,0.609,0.842,9,-4.478,0,0.0944,0.025,0.0,0.2,0.576,82.02,4,"['british indie rock', 'modern rock', 'rock']"
3006,7pgF8R3LBSoYGR4JtN9fTn,57,False,213720,0.8,0.79,5,-2.357,1,0.0899,0.0383,0.0,0.046,0.827,122.987,4,"['indie rock italiano', 'italian pop']"
3007,6ckzhHO4drBlevsa7aU5MK,39,True,165857,0.78,0.696,8,-8.248,0,0.0553,0.0657,0.0,0.0568,0.632,139.869,4,['swedish idol pop']
3008,6Dz383ZHSKzWh5ZTL7aRra,49,False,176877,0.89,0.701,4,-7.061,0,0.194,0.204,0.0,0.0741,0.652,102.001,4,"['russian alt pop', 'russian synthpop']"
3009,5qY9QupMfN7Zu6z8LqfXzU,37,False,235430,0.643,0.734,5,-6.573,0,0.0521,0.00649,1.24e-05,0.0743,0.741,110.013,4,['polish pop']
3010,4l2cybnuXksxxKzCCSDPfV,52,False,186346,0.609,0.776,2,-4.863,1,0.0303,0.00237,0.000123,0.32,0.194,125.002,4,['eurovision']
3011,1Pvmzboyxwp1rOVYqwKIgU,60,False,221892,0.364,0.974,11,-1.797,1,0.0699,7.11e-05,0.0899,0.176,0.525,166.053,4,"['glam metal', 'hard rock', 'rock']"
3012,1BleeYqzEfWllFl0G14WZy,44,False,196000,0.867,0.779,0,-6.508,1,0.131,0.176,0.0,0.0567,0.875,119.998,4,['italian hip hop']
3013,0IueCAa7AbmICEdmOpByO1,58,False,193623,0.667,0.893,10,-4.356,1,0.0841,0.13,0.0,0.21,0.672,160.021,4,"['bergamo indie', 'italian indie pop', 'italian pop', 'milan indie']"
3014,0TA4JOCcrPyShfCxdFl1tN,51,False,208426,0.57,0.85,2,-4.655,1,0.107,0.0181,0.000528,0.123,0.329,76.01,4,"['alternative pop rock', 'modern alternative rock', 'modern rock', 'rock']"
3015,4HpqJZ9YSAaVsmfNGAyl9w,66,False,221019,0.656,0.796,11,-4.294,0,0.0437,0.222,0.0,0.36,0.699,95.009,4,"['italian hip hop', 'italian pop']"
3016,2lDgdWIGLYuk74pDeRPgPF,68,False,162013,0.658,0.892,6,-2.928,0,0.036,0.00723,0.0,0.0723,0.919,107.944,4,"['indie rock italiano', 'italian pop']"
3017,7JlPKH9G2KLUzJlfFFAxEO,48,True,250830,0.296,0.486,2,-9.043,0,0.0327,0.311,0.0,0.098,0.159,185.135,3,"['italian hip hop', 'italian indie pop', 'italian pop']"
3018,4GCMrN2jevQkkqoxZFLiQE,44,True,229116,0.489,0.87,9,-5.528,1,0.0648,0.0215,0.00355,0.263,0.175,155.997,4,"['italian adult pop', 'italian indie pop', 'italian reggae']"
3019,5aCPxXIBHYa2t6BXhKA6o7,56,False,500170,0.347,0.885,9,-6.121,0,0.0615,0.000171,0.0892,0.217,0.466,180.172,3,"['hard rock', 'metal', 'nwobhm', 'rock']"
3020,7pKobU7htR1875GflYkkd2,48,True,226520,0.413,0.974,0,-4.458,1,0.103,0.000112,0.000993,0.425,0.0832,99.04,4,"['alternative emo', 'anthem emo', 'pop punk', 'uk pop punk']"
3021,4i1qmWjOWq2VP1janRNBVv,52,False,129427,0.436,0.837,1,-5.228,1,0.0872,0.0139,0.0,0.141,0.604,140.413,4,['italian hip hop']
3022,5yfE6GXTuJaAlepKoE0wJE,64,False,183333,0.754,0.925,4,-2.912,0,0.0512,0.304,0.0,0.313,0.857,114.077,4,"['bergamo indie', 'italian indie pop', 'italian pop', 'milan indie']"
3023,1qCXPjhgp8kz8sXrYacd1u,47,False,125800,0.555,0.804,7,-6.303,1,0.163,0.188,0.0,0.321,0.788,174.741,4,"['italian adult pop', 'italian indie pop', 'italian pop', 'italian pop rock']"
3024,2WiQNsxZFxRr1Otx0OIfY4,50,False,178302,0.81,0.759,11,-3.639,0,0.0585,0.468,0.00194,0.152,0.624,99.991,4,['italian pop']
3025,1PpH00KzrWRN3um8vSbi7A,50,False,173013,0.601,0.799,9,-5.697,1,0.0975,0.00315,0.0,0.0759,0.554,140.064,4,"['italian hip hop', 'italian indie pop', 'italian pop']"
3026,2uJvuMZVAfnWa3lTTxJW9q,57,True,152000,0.623,0.969,11,-3.111,0,0.121,0.000119,4.57e-06,0.288,0.854,135.027,4,"['australian alternative rock', 'slayer']"
3027,2bqS0QtnXGjOYs3z6VtSyW,56,False,204756,0.682,0.806,0,-6.184,1,0.0418,0.000461,0.0,0.217,0.872,109.972,4,"['russian alt pop', 'russian electronic']"
3028,0kHJTsYQpRAsniFsR7mZET,47,True,164599,0.652,0.843,9,-3.037,1,0.0568,0.0591,0.00249,0.106,0.568,145.004,4,"['polish alternative rap', 'polish hip hop']"
3029,4Njfmlc8Rve8UIvJtNSjMT,43,True,143898,0.497,0.946,8,-6.788,1,0.0409,0.000266,7.88e-06,0.364,0.579,100.033,4,"['indie pop', 'warrington indie']"
3032,5MG69A9XyXDbBbeOxdR3Tl,68,True,123949,0.796,0.727,1,-4.726,1,0.04,0.793,2.49e-05,0.0858,0.818,104.98,4,"['indie pop', 'modern indie pop', 'pop']"
3035,5V03tsbEzYG0PmRrh3K4rF,62,False,217368,0.568,0.402,5,-11.344,1,0.0448,0.787,0.000188,0.103,0.397,125.743,4,"['alt z', 'indie pop', 'pop', 'uk pop']"
3036,5RhFmJifQe83FpQ6ZFFTZ5,61,False,176413,0.523,0.702,6,-6.74,0,0.0462,0.00397,0.0325,0.063,0.494,179.992,4,"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop']"
3037,2TOzTqQXNmR2zDJXihjZ2e,79,False,202826,0.638,0.259,7,-10.706,1,0.0898,0.753,0.0,0.219,0.269,88.485,4,['pop']
3039,1daDRI9ahBonbWD8YcxOIB,80,False,196453,0.672,0.642,5,-4.035,1,0.0313,0.0981,0.0,0.1,0.494,121.981,4,"['dance pop', 'pop']"
3040,4dymVi6axMaBhAQrfkEq2A,58,False,187443,0.274,0.345,8,-6.715,1,0.0309,0.865,2.36e-06,0.12,0.218,68.639,4,['pop']
3041,1u8c2t2Cy7UBoG4ArRcF5g,86,False,231826,0.76,0.703,5,-5.412,1,0.054,0.103,0.0,0.0913,0.57,95.997,4,['pop']
3043,3HhrQvdp1HIVluWLEgdAsV,52,False,182254,0.734,0.538,0,-9.2,1,0.146,0.253,0.0,0.229,0.461,123.052,4,"['canadian contemporary r&b', 'canadian pop', 'dance pop', 'electropop', 'pop', 'post-teen pop', 'uk pop']"
3044,6tHISnh1biy5luSS9cvaNc,65,False,152894,0.803,0.849,11,-6.186,1,0.092,0.197,0.000938,0.166,0.67,103.989,4,"['dance pop', 'pop', 'uk pop']"
3045,1MgV7FIyNxIG7WzMRJV5HC,77,False,255893,0.456,0.263,0,-10.63,1,0.0332,0.806,0.0,0.0749,0.111,129.86,4,['pop']
3047,6h1s7cKnUtsbRpE5bwnUTf,69,True,204847,0.539,0.587,0,-4.603,0,0.0371,0.000527,0.0,0.171,0.429,124.849,1,"['alt z', 'electropop', 'pop', 'social media pop']"
3048,3K1y89UHuAEZbpiSPbtAae,64,False,180853,0.662,0.877,5,-4.185,0,0.112,0.0874,0.0,0.273,0.545,110.905,4,"['dance pop', 'pop']"
3051,0zLnAV1lYEhVnKk3ITmCym,51,False,259165,0.518,0.208,10,-12.273,1,0.0363,0.855,5.15e-06,0.12,0.42,179.836,4,"['boston folk', 'indie pop', 'pop']"
3052,5G2c6FsfTzgYUzageCmfXY,73,False,197600,0.713,0.718,2,-3.806,1,0.0278,0.00233,0.0,0.0838,0.656,126.999,4,"['boy band', 'pop', 'post-teen pop', 'talent show']"
3053,2EKo5WC2LX4fiplTWan5Rl,57,False,186665,0.623,0.683,7,-3.512,1,0.0437,0.0995,0.0,0.372,0.747,90.021,4,"['alt z', 'electropop', 'indie pop', 'pop', 'uk pop']"
3054,4bt7eqP7mfWduRBKEpCAzM,69,True,175533,0.663,0.374,5,-6.987,1,0.0367,0.54,0.0,0.101,0.351,106.967,4,"['pop', 'uk pop']"
3055,6pbBCVX3nWsPY6f7p2lGxu,55,False,267369,0.499,0.952,1,-2.388,0,0.257,0.0165,0.000198,0.339,0.391,101.955,4,"['art pop', 'dance pop', 'electropop', 'indie pop', 'pop']"
3056,12wSL3tGk3MtbDEhfG7xy3,66,False,224186,0.577,0.906,8,-3.673,1,0.0583,0.0304,0.0,0.189,0.692,152.946,4,"['dance pop', 'pop', 'post-teen pop']"
3057,5l60Z7gXN9MhAyhdZdy3uA,63,False,167232,0.542,0.829,6,-4.266,1,0.0311,0.018,0.000134,0.181,0.643,167.942,4,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'pop edm', 'tropical house', 'uk pop']"
3058,5pIjrMZ0B7hmuQBIG1hNQP,44,False,192887,0.411,0.28,4,-11.182,1,0.063,0.71,0.0,0.128,0.576,172.073,4,"['alt z', 'dance pop', 'pop', 'post-teen pop', 'uk pop']"
3059,45S5WTQEGOB1VHr1Q4FuPl,83,False,208906,0.448,0.838,4,-5.257,0,0.0557,0.21,0.000131,0.131,0.254,139.863,4,['pop']
3060,4DLZpekzmIm1fSO0IPEk3R,38,False,184173,0.398,0.508,6,-4.614,1,0.115,0.34,0.0,0.125,0.0903,77.893,4,"['deep talent show', 'pop r&b']"
3061,47cQCF21TczFSmGfpd7c07,66,False,222386,0.763,0.537,9,-7.018,0,0.246,0.231,0.0,0.109,0.426,73.51,4,"['chill r&b', 'dance pop', 'pop', 'pop r&b', 'r&b', 'rap', 'urban contemporary']"
3062,3wfsYdyzcQErCGQ9kGMglS,54,False,197720,0.582,0.44,5,-6.362,0,0.0452,0.0959,0.0,0.0783,0.127,127.891,3,"['dance pop', 'pop', 'post-teen pop', 'uk pop']"
3063,5795tkQ1pTLZ2D3jctqhdQ,57,False,160306,0.458,0.41,2,-6.321,1,0.0254,0.501,0.0,0.262,0.374,155.844,3,"['dance pop', 'pop', 'post-teen pop']"
3064,2qF8Zpn7iJh9mk4RfwLbjM,43,False,241813,0.658,0.566,7,-6.179,1,0.0259,0.771,0.0,0.167,0.498,80.035,4,"['alt z', 'dance pop', 'electropop', 'indie poptimism', 'modern rock', 'pop', 'post-teen pop', 'talent show', 'uk pop']"
3065,1aBO5KPwxqLESNTTJBR6VP,57,False,231995,0.704,0.587,8,-6.553,1,0.0441,0.178,0.0,0.105,0.282,119.933,4,"['antiviral pop', 'minecraft', 'viral pop']"
3066,2bBSlyNjUBK6aWvv9gB46Z,24,False,265020,0.624,0.372,7,-11.33,1,0.0418,0.35,0.208,0.106,0.19,78.473,4,"['hollywood', 'vapor pop']"
3067,4VPXFi4vFTtS9wHe6oMQaT,66,True,180640,0.485,0.332,4,-9.244,1,0.0338,0.784,0.000122,0.146,0.273,130.813,4,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'post-teen pop', 'scandipop', 'swedish electropop', 'swedish pop', 'tropical house', 'uk pop']"
3068,55nlbqqFVnSsArIeYSQlqx,64,False,252653,0.456,0.342,11,-8.162,0,0.0283,0.129,0.0,0.124,0.224,84.087,4,"['neo mellow', 'neo soul', 'pop', 'pop soul', 'r&b', 'urban contemporary']"
3069,71biBOxu5irxLJa0XYAcP3,26,False,205348,0.792,0.432,0,-9.232,1,0.0693,0.432,0.0,0.206,0.913,129.98,4,[]
3070,0EJuwrUlrJMQ1Gc5WGbxhn,38,False,285506,0.391,0.384,8,-9.532,1,0.0478,0.478,6.06e-06,0.116,0.138,105.593,4,"['dance pop', 'girl group', 'hip pop', 'pop', 'r&b', 'urban contemporary']"
3071,64OaUoGWOAjSN787ww2yR4,37,False,221333,0.817,0.591,1,-6.458,0,0.0608,0.243,0.0,0.477,0.8,130.078,4,"['canadian pop', 'contemporary r&b', 'dance pop', 'hip pop', 'neo soul', 'quiet storm', 'r&b', 'urban contemporary']"
3072,0rZ6Gv9ebUSyVC3zkU5cto,50,False,183956,0.391,0.341,10,-9.566,1,0.0314,0.935,0.0,0.139,0.211,132.029,4,['alt z']
3073,6yNaA7y8fxlG8b4bgygTK1,28,False,199578,0.556,0.598,7,-5.251,1,0.0564,0.00742,0.0,0.329,0.317,123.053,4,['dance pop']
3074,2Oe10aDvYYswM2fcn3s0v8,33,False,190153,0.536,0.427,6,-5.579,1,0.0525,0.288,0.0,0.109,0.458,129.778,4,[]
3075,0DYyDeYSIiS7762NpCrVlX,50,False,186200,0.609,0.33,7,-7.296,1,0.0333,0.682,0.0,0.142,0.382,86.832,4,"['ccm', 'christian music', 'worship']"
3076,51R53VN08wODCadb3n5h5H,37,False,182546,0.685,0.644,7,-7.044,1,0.0936,0.248,0.0,0.353,0.565,116.971,4,"['dance pop', 'disney', 'girl group', 'hollywood', 'pop', 'post-teen pop']"
3077,0TYhf0MgEj4YJaKwo5c4Km,70,True,181266,0.789,0.435,1,-7.042,0,0.0599,0.447,0.0,0.135,0.456,72.973,3,"['chill r&b', 'dance pop', 'pop', 'pop r&b', 'r&b', 'rap', 'urban contemporary']"
3078,7bG5XM0zlTuLrHrr85QNZ9,28,False,199586,0.593,0.525,6,-6.792,1,0.208,0.0477,0.0,0.0941,0.544,83.506,4,['dance pop']
3079,6lanRgr6wXibZr8KgzXxBl,81,False,285120,0.421,0.407,10,-7.445,1,0.0267,0.309,0.000961,0.11,0.161,139.028,3,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'uk pop', 'viral pop']"
3080,2d8012yMxNQF0jS3zxo4nU,51,False,219946,0.601,0.461,6,-8.754,1,0.0424,0.566,0.0,0.345,0.22,108.087,4,"['dance pop', 'pop', 'urban contemporary']"
3081,545yZeRbrPHj6wM94RgT3M,43,False,232480,0.395,0.459,8,-7.769,1,0.0603,0.607,0.0,0.0976,0.387,143.706,4,"['dance pop', 'pop', 'post-teen pop', 'uk pop']"
3082,5Ya0LOD3Coo64RPydTyuDK,34,False,268920,0.368,0.26,4,-12.36,0,0.0413,0.964,3.81e-05,0.102,0.453,86.192,4,[]
3083,746GnfHwwOLvFlZ7WB3TBb,33,False,195502,0.525,0.24,5,-7.568,0,0.0267,0.939,4.85e-06,0.105,0.369,90.147,4,"['indie r&b', 'show tunes']"
3084,6G80yU2sT2CRn2gg4WmmfW,45,False,335426,0.23,0.172,0,-10.494,1,0.0345,0.698,2.13e-05,0.0894,0.202,70.216,3,"['hollywood', 'movie tunes']"
3085,5Q0LOi7lmEVjpSp0nNGwX6,48,False,214666,0.378,0.286,8,-9.198,1,0.0616,0.892,0.0,0.224,0.594,177.497,4,"['dance pop', 'pop', 'post-teen pop', 'uk pop']"
3086,7nag7QOhd7SjO6iWW9DyKn,41,False,364149,0.412,0.29,8,-11.314,1,0.0377,0.67,0.0,0.118,0.364,155.904,4,"['australian pop', 'australian talent show', 'canadian pop', 'channel pop', 'deep dance pop', 'uk pop', 'viral pop']"
3087,12EjGzNHXAOBbL4HU9HRRQ,31,False,157941,0.397,0.45,8,-10.185,1,0.0577,0.955,7.62e-05,0.101,0.43,139.232,4,[]
3088,00OY7B2Tod8sXcZOaK2dIj,40,False,183933,0.546,0.608,8,-5.614,1,0.0354,0.227,0.0,0.0716,0.356,84.956,4,"['dance pop', 'disney', 'girl group', 'hollywood', 'pop', 'post-teen pop']"
3089,7CffDhV6kJPSYrj6ZKg1LB,6,False,272050,0.828,0.635,1,-6.441,1,0.15,0.0285,4.24e-06,0.109,0.782,100.062,4,['dance pop']
3090,3ZiuxcBeRanTjfHzVBuuQe,62,False,180952,0.662,0.616,4,-9.621,1,0.206,0.156,0.000222,0.126,0.614,160.071,4,"['alt z', 'indie pop', 'pop', 'uk pop']"
3091,2lxbM6i5Hykn7vDRrL7wdA,45,False,258360,0.624,0.434,11,-8.226,1,0.0274,0.883,0.00156,0.0797,0.412,128.968,4,"['indiecoustica', 'nashville singer-songwriter']"
3092,55MIRLbZzpYSmMlRt9ZDWM,68,True,262505,0.466,0.789,0,-5.956,1,0.0663,0.0146,0.0,0.0637,0.36,175.772,4,"['hollywood', 'show tunes']"
3093,55PC8EQgaWWrIgP0H2VC6x,49,False,213868,0.771,0.863,2,-4.831,1,0.0348,0.167,0.0,0.113,0.533,120.034,4,"['hollywood', 'pop', 'show tunes']"
3094,7Afr3PKTtlFGHGiXYgnv6P,56,False,138506,0.624,0.334,3,-11.89,1,0.0391,0.321,3.27e-06,0.113,0.397,157.92,4,"['acoustic pop', 'indiecoustica', 'lds youth', 'neo mellow', 'piano rock', 'pop rock']"
3095,5pCqu0I33UR4UMjrJaAHCi,44,False,238000,0.693,0.205,4,-9.403,1,0.0276,0.901,0.0,0.103,0.237,82.443,4,"['neo-singer-songwriter', 'uk pop']"
3096,4dHdqpGaO9km4TEw9nNQSR,64,False,251280,0.589,0.605,8,-7.237,1,0.0273,0.0658,0.0,0.332,0.503,95.084,3,"['indie pop', 'la indie', 'pop']"
3097,6fAF2lOiZ86UNlY1Nth9tW,43,False,177264,0.5,0.46,7,-8.707,1,0.0766,0.709,0.0,0.0883,0.519,106.981,4,"['alt z', 'gen z singer-songwriter', 'indie pop', 'modern indie pop', 'pop']"
3098,1WitAaRV8SMreQaNLcBjdQ,47,False,212226,0.63,0.422,0,-8.693,1,0.0953,0.729,0.0,0.181,0.516,152.311,4,['broadway']
3099,0LBkbfFHrmMqgS38hGynwE,49,False,80091,0.764,0.712,11,-7.979,1,0.186,0.0773,1.2e-05,0.0913,0.863,134.971,3,"['otacore', 'show tunes']"
3100,0kLrXH58TJwEsYgdUfAkcL,52,False,224743,0.473,0.419,8,-9.307,1,0.0475,0.119,4.47e-05,0.129,0.188,147.482,4,"['acoustic pop', 'indiecoustica', 'lds youth', 'neo mellow', 'piano rock', 'pop rock']"
3101,1MqyZ2e7vUshhTvuoqVfcX,39,False,236564,0.705,0.201,7,-10.398,1,0.0678,0.965,0.0,0.172,0.691,98.029,4,[]
3102,20knH2CFE0me7lUYfAa4BX,52,False,156586,0.723,0.432,1,-8.739,1,0.0359,0.843,0.0,0.308,0.653,115.948,4,['fantasy']
3103,6CVOAQAtEUczusr91X6JGD,44,False,229573,0.455,0.48,0,-5.583,1,0.0321,0.537,0.0,0.15,0.203,150.066,3,"['hollywood', 'pop', 'show tunes']"
3104,1ZdY30vA8tRU3Xi9EEM3iy,31,False,203986,0.287,0.579,5,-5.722,0,0.0562,0.0526,0.0,0.121,0.377,78.377,4,['show tunes']
3105,5M2LiZ8SmRFWl1IJ0F7JNR,51,False,252266,0.447,0.2,7,-9.536,1,0.0423,0.806,0.0,0.108,0.28,88.189,4,"['broadway', 'hollywood', 'show tunes']"
3106,3w2Hvc5mh3Dt3QyYIhAHKQ,44,False,181586,0.676,0.372,8,-11.472,1,0.13,0.563,0.0,0.109,0.395,97.945,4,"['acoustic pop', 'indiecoustica', 'lds youth', 'neo mellow', 'piano rock', 'pop rock']"
3107,6XnzOpvlN89dX9DSjNHhTq,44,False,254721,0.526,0.442,3,-10.633,1,0.0371,0.629,4.76e-06,0.101,0.264,121.869,4,[]
3108,5eHx8TOZ7UIQLtd6aUWKkK,52,False,219640,0.6,0.261,0,-16.888,0,0.0711,0.554,0.0,0.593,0.782,137.821,4,['show tunes']
3109,6mfOySZI3Bw3g3pKw2itvo,36,False,278386,0.475,0.364,7,-10.019,1,0.247,0.636,0.0,0.102,0.364,66.919,4,[]
3110,3XJq9uIQlPxOCwL9JESq9i,41,False,213076,0.394,0.366,4,-7.05,1,0.0317,0.795,0.0,0.117,0.241,130.409,4,"['hollywood', 'pop', 'show tunes']"
3111,03GBiorLGTk7T4IScIl4jj,64,False,350218,0.703,0.443,0,-9.601,0,0.0862,0.0499,0.0,0.338,0.367,136.647,4,"['broadway', 'hollywood', 'show tunes']"
3112,38fqQmjJm5i5QtmUJXw3w6,41,False,241260,0.431,0.461,2,-6.704,1,0.0391,0.732,0.0,0.129,0.267,113.502,4,"['broadway', 'hollywood', 'show tunes']"
3113,0AMtrvEFDS7iRywDEiKiDS,38,False,151906,0.349,0.216,3,-10.612,1,0.0336,0.813,0.0,0.0878,0.265,39.12,4,['broadway']
3114,1Uxz95GYiQucrfTZnDK1Cq,38,True,238733,0.706,0.492,2,-5.096,1,0.0362,0.571,0.0,0.101,0.524,92.021,4,['hollywood']
3115,41feKQxgZDQurQML1QuZLi,33,False,280733,0.543,0.125,9,-13.72,1,0.0357,0.938,1.61e-06,0.101,0.187,103.989,4,"['broadway', 'indie pop', 'show tunes']"
3116,5tcduvdpuJZmAre4MUsh4w,40,False,203952,0.706,0.648,10,-3.744,1,0.0356,0.479,0.0,0.0974,0.725,81.466,4,"['opm', 'viral pop']"
3118,6uUE5S0ZYveiVxl05XIH7G,56,False,306346,0.525,0.702,8,-4.747,1,0.365,0.241,0.0,0.217,0.653,99.787,3,"['broadway', 'hollywood', 'show tunes']"
3119,6iz50ggnska6oOtVORiqeL,39,False,201453,0.459,0.438,2,-9.051,1,0.0436,0.713,0.0,0.203,0.187,77.27,4,"['broadway', 'hollywood', 'show tunes']"
3120,4vvnuJlgBeNVwq3TNmLMNX,65,True,215759,0.747,0.833,3,-2.867,0,0.045,0.374,0.0,0.0586,0.687,128.008,4,"['big room', 'brostep', 'dance pop', 'dutch edm', 'edm', 'house', 'pop', 'pop dance', 'slap house', 'trance', 'tropical house']"
3121,6isTQfKXhNO3EyJd9mSxx8,64,False,183241,0.629,0.445,3,-6.999,1,0.0258,0.77,2.92e-06,0.351,0.209,94.103,4,"['lgbtq+ hip hop', 'pop']"
3122,5BEZtiV4ClWO0L2J0Mw7Hf,56,True,111911,0.82,0.766,5,-8.152,1,0.0875,0.121,4.75e-06,0.123,0.657,95.031,4,['social media pop']
3123,7KhHA3mzt7A3LFlOJEAKpI,39,True,193797,0.509,0.689,1,-4.929,0,0.102,0.0209,0.0,0.301,0.297,170.087,4,['electro house']
3125,3C0nOe05EIt1390bVABLyN,80,False,284866,0.73,0.777,3,-5.194,0,0.0496,0.105,0.000478,0.0691,0.575,130.0,4,"['dance pop', 'pop', 'pop rap', 'urban contemporary']"
3126,1xyUCr7dIJYaUaaiDf4Q1L,67,True,171171,0.717,0.712,0,-6.098,1,0.0765,0.00663,0.0,0.0756,0.825,97.019,4,"['electropop', 'pop', 'pop rap']"
3127,4oXV7uPMrMNSZfLMYtiqIX,63,True,185374,0.733,0.643,9,-6.45,0,0.053,0.178,0.0,0.0609,0.485,107.088,4,"['dance pop', 'girl group', 'pop', 'post-teen pop', 'talent show', 'uk pop']"
3128,17N5FdRwJuv3UXQ7MHnbhF,70,True,166080,0.737,0.854,3,-6.414,0,0.221,0.0475,0.0,0.0905,0.65,150.621,4,"['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']"
3129,1JXBNvlDEl2epKSJ9EOgKX,71,True,216000,0.671,0.639,2,-6.852,0,0.134,0.0928,0.0,0.0941,0.385,119.82,5,"['australian hip hop', 'pop']"
3130,40uMIn2zJLAQhNXghRjBed,78,True,184213,0.797,0.631,3,-3.818,0,0.0786,0.0904,3.71e-06,0.0998,0.288,129.915,4,"['dfw rap', 'melodic rap', 'rap']"
3131,4vUmTMuQqjdnvlZmAH61Qk,77,False,204466,0.857,0.621,9,-6.376,0,0.0825,0.148,0.0,0.0865,0.668,97.989,4,"['pop', 'uk pop']"
3132,2ZRo7axmMPeSVUvDbGkJah,86,True,110886,0.592,0.457,9,-6.081,0,0.0603,0.661,0.000331,0.146,0.225,146.04,4,"['emo rap', 'miami hip hop']"
3133,6iaSML1PIYq936g62BDtBq,83,True,240050,0.623,0.692,2,-5.122,1,0.0504,0.328,0.0,0.153,0.566,79.899,4,"['chicago rap', 'melodic rap']"
3134,78nvT4euebtCsEigaNt4aa,75,True,188560,0.349,0.745,0,-5.234,1,0.0454,0.422,1.18e-05,0.34,0.146,95.98,4,['uk hip hop']
3135,5fKTWlpV4hT7ujXV45WbtN,61,False,160871,0.659,0.877,11,-5.089,0,0.0288,0.0878,0.0,0.094,0.471,119.992,4,"['dance pop', 'pop', 'post-teen pop']"
3136,5S4PZ7AuYlYiVIVik3wHUf,67,False,146005,0.742,0.734,8,-5.582,0,0.0407,0.629,0.00314,0.0834,0.541,114.952,4,"['lgbtq+ hip hop', 'pop']"
3137,073ILU1C3APNRGF66VhtyA,65,False,207038,0.74,0.498,11,-6.684,0,0.0456,0.0169,0.00282,0.319,0.652,98.016,4,"['dance pop', 'pop', 'post-teen pop', 'uk pop']"
3138,2N8m6CYs74qQO4mjVcXO30,76,False,209438,0.824,0.587,6,-6.401,0,0.0937,0.69,0.000105,0.149,0.514,98.029,4,"['australian pop', 'pop']"
3139,7KdgN7IfTbm6d9gbdtmhpT,50,True,172584,0.594,0.722,10,-4.571,0,0.109,0.346,0.0,0.0991,0.527,177.956,4,"['pop', 'rap', 'trap']"
3140,4DERbz1e89YD9VZt7or9GB,67,False,112244,0.596,0.881,11,-5.228,0,0.119,0.153,0.0,0.16,0.302,147.038,4,['pop rap']
3141,6VBQuholHCe5LyCdyIWvzo,61,True,208106,0.626,0.845,6,-6.719,0,0.312,0.0503,0.0,0.11,0.5,142.858,4,['grime']
3142,0wTTf3msjDJ8NcZGTmQJQV,73,True,158167,0.633,0.478,8,-8.039,1,0.044,0.0558,0.0,0.202,0.441,169.961,4,"['dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'trap soul']"
3143,69Sy7207dnixZ6w7RSV9Kb,74,False,192881,0.459,0.663,8,-5.939,0,0.1,0.0169,0.0,0.0621,0.412,176.791,4,"['speedrun', 'video game music']"
3144,6FCmhRBNDwH0AGNe4FYg1y,1,True,155318,0.719,0.852,1,-2.866,0,0.0331,0.00343,0.1,0.0568,0.711,136.917,4,[]
3145,2LAtELE0xGyMKcvNlxiyF3,65,False,138200,0.747,0.749,0,-6.337,1,0.0558,0.0798,1.79e-06,0.318,0.914,121.964,4,"['australian pop', 'dance pop', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']"
3146,0QlT8brSPmDnGGOhIKEYC8,61,True,135692,0.775,0.569,6,-7.408,0,0.0507,0.133,0.0,0.355,0.626,129.911,1,"['electropop', 'pop', 'pop rap']"
3147,3uJFmluXzYedoJcvhpC1AW,78,True,211649,0.878,0.685,9,-5.28,1,0.225,0.00152,0.0,0.0753,0.523,157.003,4,"['dance pop', 'pop', 'rap']"
3148,7dt6x5M1jzdTEt8oCbisTK,82,True,231266,0.68,0.578,10,-5.804,1,0.04,0.331,0.0,0.135,0.341,145.038,4,"['dfw rap', 'melodic rap', 'rap']"
3149,4ak7xjvBeBOcJGWFDX9w5n,69,True,158706,0.706,0.679,9,-5.614,1,0.0324,0.139,6.98e-05,0.465,0.657,140.081,4,"['lgbtq+ hip hop', 'pop']"
3150,5yeClCrDAERLLSrapF1K7v,37,False,217047,0.464,0.578,5,-4.171,1,0.0842,0.273,0.0,0.326,0.496,172.065,4,"['k-pop', 'korean pop']"
3151,4JvBfIuKj8ThydmnLtTmOr,39,False,218773,0.467,0.813,11,-4.81,1,0.345,0.261,1.13e-05,0.341,0.793,194.065,4,"['k-pop', 'k-pop girl group']"
3152,4wGt2KmqMQ7LC5bqPi51sf,53,False,198186,0.715,0.92,6,-1.787,0,0.0557,0.0557,0.0037,0.0607,0.874,158.15,4,"['k-pop', 'k-pop girl group']"
